시점,저출산율,지역별
2014.02,1.50,전남
2014.03,1.51,전남
2014.04,1.51,전남
2014.05,1.51,전남
2014.06,1.52,전남
2014.07,1.52,전남
2014.08,1.53,전남
2014.09,1.53,전남
2014.10,1.54,전남
2014.11,1.54,전남
2014.12,1.54,전남
2015.01,1.55,전남
2015.02,1.54,전남
2015.03,1.54,전남
2015.04,1.53,전남
2015.05,1.52,전남
2015.06,1.51,전남
2015.07,1.51,전남
2015.08,1.50,전남
2015.09,1.49,전남
2015.10,1.49,전남
2015.11,1.48,전남
2015.12,1.47,전남
2016.01,1.47,전남
2016.02,1.45,전남
2016.03,1.44,전남
2016.04,1.43,전남
2016.05,1.42,전남
2016.06,1.41,전남
2016.07,1.40,전남
2016.08,1.38,전남
2016.09,1.37,전남
2016.10,1.36,전남
2016.11,1.35,전남
2016.12,1.34,전남
2017.01,1.32,전남
2017.02,1.32,전남
2017.03,1.31,전남
2017.04,1.30,전남
2017.05,1.30,전남
2017.06,1.29,전남
2017.07,1.28,전남
2017.08,1.28,전남
2017.09,1.27,전남
2017.10,1.26,전남
2017.11,1.25,전남
2017.12,1.25,전남
2018.01,1.24,전남
2018.02,1.24,전남
2018.03,1.24,전남
2018.04,1.24,전남
2018.05,1.24,전남
2018.06,1.24,전남
2018.07,1.24,전남
2018.08,1.24,전남
2018.09,1.24,전남
2018.10,1.24,전남
2018.11,1.23,전남
2018.12,1.23,전남
2019.01,1.23,전남
2019.02,1.23,전남
2019.03,1.22,전남
2019.04,1.21,전남
2019.05,1.20,전남
2019.06,1.20,전남
2019.07,1.19,전남
2019.08,1.18,전남
2019.09,1.17,전남
2019.10,1.17,전남
2019.11,1.16,전남
2019.12,1.15,전남
2020.01,1.15,전남
2020.02,1.13,전남
2020.03,1.12,전남
2020.04,1.11,전남
2020.05,1.10,전남
2020.06,1.09,전남
2020.07,1.08,전남
2020.08,1.07,전남
2020.09,1.06,전남
2020.10,1.05,전남
2020.11,1.04,전남
2020.12,1.03,전남
2021.01,1.02,전남
2021.02,1.01,전남
2021.03,1.01,전남
2021.04,1.00,전남
2021.05,1.00,전남
2021.06,1.00,전남
2021.07,0.99,전남
2021.08,0.99,전남
2021.09,0.98,전남
2021.10,0.98,전남
2021.11,0.98,전남
2021.12,0.97,전남
2022.01,0.97,전남
2022.02,0.97,전남
2022.03,0.97,전남
2022.04,0.97,전남
2022.05,0.97,전남
2022.06,0.97,전남
2022.07,0.97,전남
2022.08,0.97,전남
2022.09,0.97,전남
2022.10,0.97,전남
2022.11,0.97,전남
2022.12,0.97,전남
2023.01,0.97,전남
2000.01,1.59,전북
2000.02,1.58,전북
2000.03,1.57,전북
2000.04,1.55,전북
2000.05,1.54,전북
2000.06,1.52,전북
2000.07,1.51,전북
2000.08,1.50,전북
2000.09,1.48,전북
2000.10,1.47,전북
2000.11,1.45,전북
2000.12,1.44,전북
2001.01,1.43,전북
2001.02,1.41,전북
2001.03,1.40,전북
2001.04,1.39,전북
2001.05,1.38,전북
2001.06,1.36,전북
2001.07,1.35,전북
2001.08,1.34,전북
2001.09,1.33,전북
2001.10,1.31,전북
2001.11,1.30,전북
2001.12,1.29,전북
2002.01,1.27,전북
2002.02,1.27,전북
2002.03,1.27,전북
2002.04,1.27,전북
2002.05,1.27,전북
2002.06,1.27,전북
2002.07,1.27,전북
2002.08,1.27,전북
2002.09,1.27,전북
2002.10,1.27,전북
2002.11,1.27,전북
2002.12,1.27,전북
2003.01,1.27,전북
2003.02,1.27,전북
2003.03,1.27,전북
2003.04,1.27,전북
2003.05,1.26,전북
2003.06,1.26,전북
2003.07,1.26,전북
2003.08,1.25,전북
2003.09,1.25,전북
2003.10,1.25,전북
2003.11,1.24,전북
2003.12,1.24,전북
2004.01,1.24,전북
2004.02,1.23,전북
2004.03,1.23,전북
2004.04,1.23,전북
2004.05,1.22,전북
2004.06,1.22,전북
2004.07,1.21,전북
2004.08,1.21,전북
2004.09,1.20,전북
2004.10,1.20,전북
2004.11,1.19,전북
2004.12,1.19,전북
2005.01,1.18,전북
2005.02,1.19,전북
2005.03,1.19,전북
2005.04,1.19,전북
2005.05,1.19,전북
2005.06,1.20,전북
2005.07,1.20,전북
2005.08,1.20,전북
2005.09,1.20,전북
2005.10,1.21,전북
2005.11,1.21,전북
2005.12,1.21,전북
2006.01,1.21,전북
2006.02,1.23,전북
2006.03,1.24,전북
2006.04,1.25,전북
2006.05,1.27,전북
2006.06,1.28,전북
2006.07,1.30,전북
2006.08,1.31,전북
2006.09,1.32,전북
2006.10,1.34,전북
2006.11,1.35,전북
2006.12,1.37,전북
2007.01,1.38,전북
2007.02,1.37,전북
2007.03,1.37,전북
2007.04,1.36,전북
2007.05,1.35,전북
2007.06,1.35,전북
2007.07,1.34,전북
2007.08,1.34,전북
2007.09,1.33,전북
2007.10,1.32,전북
2007.11,1.32,전북
2007.12,1.31,전북
2008.01,1.30,전북
2008.02,1.30,전북
2008.03,1.30,전북
2008.04,1.30,전북
2008.05,1.30,전북
2008.06,1.29,전북
2008.07,1.29,전북
2008.08,1.29,전북
2008.09,1.29,전북
2008.10,1.29,전북
2008.11,1.28,전북
2008.12,1.28,전북
2009.01,1.28,전북
2009.02,1.29,전북
2009.03,1.29,전북
2009.04,1.30,전북
2009.05,1.31,전북
2009.06,1.32,전북
2009.07,1.33,전북
2009.08,1.33,전북
2009.09,1.34,전북
2009.10,1.35,전북
2009.11,1.36,전북
2009.12,1.37,전북
2010.01,1.37,전북
2010.02,1.38,전북
2010.03,1.38,전북
2010.04,1.38,전북
2010.05,1.38,전북
2010.06,1.39,전북
2010.07,1.39,전북
2010.08,1.39,전북
2010.09,1.39,전북
2010.10,1.40,전북
2010.11,1.40,전북
2010.12,1.40,전북
2011.01,1.41,전북
2011.02,1.41,전북
2011.03,1.41,전북
2011.04,1.41,전북
2011.05,1.42,전북
2011.06,1.42,전북
2011.07,1.42,전북
2011.08,1.43,전북
2011.09,1.43,전북
2011.10,1.43,전북
2011.11,1.43,전북
2011.12,1.44,전북
2012.01,1.44,전북
2012.02,1.43,전북
2012.03,1.42,전북
2012.04,1.41,전북
2012.05,1.40,전북
2012.06,1.39,전북
2012.07,1.38,전북
2012.08,1.37,전북
2012.09,1.36,전북
2012.10,1.35,전북
2012.11,1.34,전북
2012.12,1.33,전북
2013.01,1.32,전북
2013.02,1.32,전북
2013.03,1.32,전북
2013.04,1.32,전북
2013.05,1.32,전북
2013.06,1.32,전북
2013.07,1.32,전북
2013.08,1.33,전북
2013.09,1.33,전북
2013.10,1.33,전북
2013.11,1.33,전북
2013.12,1.33,전북
2014.01,1.33,전북
2014.02,1.33,전북
2014.03,1.33,전북
2014.04,1.33,전북
2014.05,1.34,전북
2014.06,1.34,전북
2014.07,1.34,전북
2014.08,1.34,전북
2014.09,1.34,전북
2014.10,1.35,전북
2014.11,1.35,전북
2014.12,1.35,전북
2015.01,1.35,전북
2015.02,1.34,전북
2015.03,1.34,전북
2015.04,1.33,전북
2015.05,1.32,전북
2015.06,1.31,전북
2015.07,1.30,전북
2015.08,1.29,전북
2015.09,1.28,전북
2015.10,1.28,전북
2015.11,1.27,전북
2015.12,1.26,전북
2016.01,1.25,전북
2016.02,1.24,전북
2016.03,1.23,전북
2016.04,1.23,전북
2016.05,1.22,전북
2016.06,1.21,전북
2016.07,1.20,전북
2016.08,1.19,전북
2016.09,1.18,전북
2016.10,1.18,전북
2016.11,1.17,전북
2016.12,1.16,전북
2017.01,1.15,전북
2017.02,1.14,전북
2017.03,1.13,전북
2017.04,1.12,전북
2017.05,1.12,전북
2017.06,1.11,전북
2017.07,1.10,전북
2017.08,1.09,전북
2017.09,1.08,전북
2017.10,1.07,전북
2017.11,1.06,전북
2017.12,1.05,전북
2018.01,1.04,전북
2018.02,1.04,전북
2018.03,1.03,전북
2018.04,1.03,전북
2018.05,1.02,전북
2018.06,1.01,전북
2018.07,1.01,전북
2018.08,1.00,전북
2018.09,1.00,전북
2018.10,0.99,전북
2018.11,0.98,전북
2018.12,0.98,전북
2019.01,0.97,전북
2019.02,0.97,전북
2019.03,0.96,전북
2019.04,0.96,전북
2019.05,0.95,전북
2019.06,0.95,전북
2019.07,0.94,전북
2019.08,0.93,전북
2019.09,0.93,전북
2019.10,0.92,전북
2019.11,0.92,전북
2019.12,0.91,전북
2020.01,0.91,전북
2020.02,0.90,전북
2020.03,0.90,전북
2020.04,0.89,전북
2020.05,0.89,전북
2020.06,0.88,전북
2020.07,0.88,전북
2020.08,0.87,전북
2020.09,0.87,전북
2020.10,0.86,전북
2020.11,0.86,전북
2020.12,0.85,전북
2021.01,0.85,전북
2021.02,0.85,전북
2021.03,0.84,전북
2021.04,0.84,전북
2021.05,0.84,전북
2021.06,0.84,전북
2021.07,0.83,전북
2021.08,0.83,전북
2021.09,0.83,전북
2021.10,0.83,전북
2021.11,0.82,전북
2021.12,0.82,전북
2022.01,0.82,전북
2022.02,0.81,전북
2022.03,0.81,전북
2022.04,0.81,전북
2022.05,0.80,전북
2022.06,0.80,전북
2022.07,0.80,전북
2022.08,0.80,전북
2022.09,0.79,전북
2022.10,0.79,전북
2022.11,0.79,전북
2022.12,0.78,전북
2023.01,0.78,전북
2000.01,1.78,제주
2000.02,1.76,제주
2000.03,1.75,제주
2000.04,1.73,제주
2000.05,1.71,제주
2000.06,1.69,제주
2000.07,1.67,제주
2000.08,1.66,제주
2000.09,1.64,제주
2000.10,1.62,제주
2000.11,1.60,제주
2000.12,1.58,제주
2001.01,1.56,제주
2001.02,1.55,제주
2001.03,1.54,제주
2001.04,1.52,제주
2001.05,1.51,제주
2001.06,1.49,제주
2001.07,1.48,제주
2001.08,1.46,제주
2001.09,1.45,제주
2001.10,1.44,제주
2001.11,1.42,제주
2001.12,1.41,제주
2002.01,1.39,제주
2002.02,1.40,제주
2002.03,1.40,제주
2002.04,1.40,제주
2002.05,1.41,제주
2002.06,1.41,제주
2002.07,1.42,제주
2002.08,1.42,제주
2002.09,1.42,제주
2002.10,1.43,제주
2002.11,1.43,제주
2002.12,1.43,제주
2003.01,1.44,제주
2003.02,1.43,제주
2003.03,1.43,제주
2003.04,1.42,제주
2003.05,1.41,제주
2003.06,1.41,제주
2003.07,1.40,제주
2003.08,1.40,제주
2003.09,1.39,제주
2003.10,1.38,제주
2003.11,1.38,제주
2003.12,1.37,제주
2004.01,1.36,제주
2004.02,1.36,제주
2004.03,1.36,제주
2004.04,1.35,제주
2004.05,1.35,제주
2004.06,1.34,제주
2004.07,1.34,제주
2004.08,1.33,제주
2004.09,1.33,제주
2004.10,1.32,제주
2004.11,1.32,제주
2004.12,1.31,제주
2005.01,1.31,제주
2005.02,1.32,제주
2005.03,1.32,제주
2005.04,1.33,제주
2005.05,1.33,제주
2005.06,1.34,제주
2005.07,1.34,제주
2005.08,1.35,제주
2005.09,1.35,제주
2005.10,1.36,제주
2005.11,1.36,제주
2005.12,1.37,제주
2006.01,1.37,제주
2006.02,1.38,제주
2006.03,1.39,제주
2006.04,1.40,제주
2006.05,1.41,제주
2006.06,1.42,제주
2006.07,1.43,제주
2006.08,1.44,제주
2006.09,1.45,제주
2006.10,1.46,제주
2006.11,1.47,제주
2006.12,1.48,제주
2007.01,1.49,제주
2007.02,1.48,제주
2007.03,1.47,제주
2007.04,1.46,제주
2007.05,1.45,제주
2007.06,1.45,제주
2007.07,1.44,제주
2007.08,1.43,제주
2007.09,1.42,제주
2007.10,1.41,제주
2007.11,1.40,제주
2007.12,1.39,제주
2008.01,1.39,제주
2008.02,1.39,제주
2008.03,1.38,제주
2008.04,1.38,제주
2008.05,1.38,제주
2008.06,1.38,제주
2008.07,1.38,제주
2008.08,1.38,제주
2008.09,1.38,제주
2008.10,1.38,제주
2008.11,1.38,제주
2008.12,1.38,제주
2009.01,1.38,제주
2009.02,1.39,제주
2009.03,1.39,제주
2009.04,1.40,제주
2009.05,1.41,제주
2009.06,1.41,제주
2009.07,1.42,제주
2009.08,1.43,제주
2009.09,1.43,제주
2009.10,1.44,제주
2009.11,1.45,제주
2009.12,1.46,제주
2010.01,1.46,제주
2010.02,1.47,제주
2010.03,1.47,제주
2010.04,1.47,제주
2010.05,1.47,제주
2010.06,1.47,제주
2010.07,1.48,제주
2010.08,1.48,제주
2010.09,1.48,제주
2010.10,1.48,제주
2010.11,1.48,제주
2010.12,1.49,제주
2011.01,1.49,제주
2011.02,1.50,제주
2011.03,1.51,제주
2011.04,1.51,제주
2011.05,1.52,제주
2011.06,1.53,제주
2011.07,1.54,제주
2011.08,1.55,제주
2011.09,1.56,제주
2011.10,1.57,제주
2011.11,1.58,제주
2011.12,1.59,제주
2012.01,1.60,제주
2012.02,1.58,제주
2012.03,1.57,제주
2012.04,1.56,제주
2012.05,1.54,제주
2012.06,1.53,제주
2012.07,1.51,제주
2012.08,1.50,제주
2012.09,1.48,제주
2012.10,1.47,제주
2012.11,1.46,제주
2012.12,1.44,제주
2013.01,1.43,제주
2013.02,1.43,제주
2013.03,1.44,제주
2013.04,1.44,제주
2013.05,1.45,제주
2013.06,1.45,제주
2013.07,1.45,제주
2013.08,1.46,제주
2013.09,1.46,제주
2013.10,1.47,제주
2013.11,1.47,제주
2013.12,1.48,제주
2014.01,1.48,제주
2014.02,1.48,제주
2014.03,1.48,제주
2014.04,1.48,제주
2014.05,1.48,제주
2014.06,1.48,제주
2014.07,1.48,제주
2014.08,1.48,제주
2014.09,1.48,제주
2014.10,1.48,제주
2014.11,1.48,제주
2014.12,1.48,제주
2015.01,1.48,제주
2015.02,1.47,제주
2015.03,1.47,제주
2015.04,1.47,제주
2015.05,1.46,제주
2015.06,1.46,제주
2015.07,1.45,제주
2015.08,1.45,제주
2015.09,1.45,제주
2015.10,1.44,제주
2015.11,1.44,제주
2015.12,1.44,제주
2016.01,1.43,제주
2016.02,1.42,제주
2016.03,1.41,제주
2016.04,1.40,제주
2016.05,1.39,제주
2016.06,1.38,제주
2016.07,1.37,제주
2016.08,1.36,제주
2016.09,1.35,제주
2016.10,1.34,제주
2016.11,1.33,제주
2016.12,1.32,제주
2017.01,1.30,제주
2017.02,1.30,제주
2017.03,1.29,제주
2017.04,1.28,제주
2017.05,1.28,제주
2017.06,1.27,제주
2017.07,1.26,제주
2017.08,1.26,제주
2017.09,1.25,제주
2017.10,1.24,제주
2017.11,1.23,제주
2017.12,1.23,제주
2018.01,1.22,제주
2018.02,1.21,제주
2018.03,1.21,제주
2018.04,1.20,제주
2018.05,1.20,제주
2018.06,1.19,제주
2018.07,1.18,제주
2018.08,1.18,제주
2018.09,1.17,제주
2018.10,1.16,제주
2018.11,1.16,제주
2018.12,1.15,제주
2019.01,1.15,제주
2019.02,1.13,제주
2019.03,1.12,제주
2019.04,1.11,제주
2019.05,1.10,제주
2019.06,1.09,제주
2019.07,1.08,제주
2019.08,1.07,제주
2019.09,1.06,제주
2019.10,1.05,제주
2019.11,1.04,제주
2019.12,1.03,제주
2020.01,1.02,제주
2020.02,1.02,제주
2020.03,1.01,제주
2020.04,1.00,제주
2020.05,1.00,제주
2020.06,0.99,제주
2020.07,0.99,제주
2020.08,0.98,제주
2020.09,0.97,제주
2020.10,0.97,제주
2020.11,0.96,제주
2020.12,0.96,제주
2021.01,0.95,제주
2021.02,0.95,제주
2021.03,0.95,제주
2021.04,0.94,제주
2021.05,0.94,제주
2021.06,0.94,제주
2021.07,0.94,제주
2021.08,0.93,제주
2021.09,0.93,제주
2021.10,0.93,제주
2021.11,0.92,제주
2021.12,0.92,제주
2022.01,0.92,제주
2022.02,0.91,제주
2022.03,0.90,제주
2022.04,0.90,제주
2022.05,0.89,제주
2022.06,0.88,제주
2022.07,0.87,제주
2022.08,0.87,제주
2022.09,0.86,제주
2022.10,0.85,제주
2022.11,0.84,제주
2022.12,0.83,제주
2023.01,0.83,제주
2000.01,1.70,충남
2000.02,1.68,충남
2000.03,1.67,충남
2000.04,1.66,충남
2000.05,1.64,충남
2000.06,1.63,충남
2000.07,1.61,충남
2000.08,1.60,충남
2000.09,1.59,충남
2000.10,1.57,충남
2000.11,1.56,충남
2000.12,1.55,충남
2001.01,1.53,충남
2001.02,1.52,충남
2001.03,1.50,충남
2001.04,1.49,충남
2001.05,1.48,충남
2001.06,1.46,충남
2001.07,1.45,충남
2001.08,1.43,충남
2001.09,1.42,충남
2001.10,1.40,충남
2001.11,1.39,충남
2001.12,1.38,충남
2002.01,1.36,충남
2002.02,1.36,충남
2002.03,1.36,충남
2002.04,1.36,충남
2002.05,1.36,충남
2002.06,1.36,충남
2002.07,1.36,충남
2002.08,1.36,충남
2002.09,1.36,충남
2002.10,1.36,충남
2002.11,1.36,충남
2002.12,1.36,충남
2003.01,1.36,충남
2003.02,1.36,충남
2003.03,1.36,충남
2003.04,1.36,충남
2003.05,1.36,충남
2003.06,1.36,충남
2003.07,1.36,충남
2003.08,1.36,충남
2003.09,1.36,충남
2003.10,1.36,충남
2003.11,1.36,충남
2003.12,1.36,충남
2004.01,1.36,충남
2004.02,1.35,충남
2004.03,1.34,충남
2004.04,1.33,충남
2004.05,1.33,충남
2004.06,1.32,충남
2004.07,1.31,충남
2004.08,1.30,충남
2004.09,1.30,충남
2004.10,1.29,충남
2004.11,1.28,충남
2004.12,1.27,충남
2005.01,1.27,충남
2005.02,1.27,충남
2005.03,1.28,충남
2005.04,1.29,충남
2005.05,1.30,충남
2005.06,1.30,충남
2005.07,1.31,충남
2005.08,1.32,충남
2005.09,1.33,충남
2005.10,1.33,충남
2005.11,1.34,충남
2005.12,1.35,충남
2006.01,1.36,충남
2006.02,1.37,충남
2006.03,1.38,충남
2006.04,1.39,충남
2006.05,1.41,충남
2006.06,1.42,충남
2006.07,1.43,충남
2006.08,1.44,충남
2006.09,1.46,충남
2006.10,1.47,충남
2006.11,1.48,충남
2006.12,1.49,충남
2007.01,1.51,충남
2007.02,1.50,충남
2007.03,1.50,충남
2007.04,1.49,충남
2007.05,1.49,충남
2007.06,1.48,충남
2007.07,1.48,충남
2007.08,1.47,충남
2007.09,1.46,충남
2007.10,1.46,충남
2007.11,1.45,충남
2007.12,1.45,충남
2008.01,1.44,충남
2008.02,1.44,충남
2008.03,1.44,충남
2008.04,1.44,충남
2008.05,1.43,충남
2008.06,1.43,충남
2008.07,1.43,충남
2008.08,1.42,충남
2008.09,1.42,충남
2008.10,1.42,충남
2008.11,1.41,충남
2008.12,1.41,충남
2009.01,1.41,충남
2009.02,1.41,충남
2009.03,1.42,충남
2009.04,1.43,충남
2009.05,1.43,충남
2009.06,1.44,충남
2009.07,1.44,충남
2009.08,1.45,충남
2009.09,1.46,충남
2009.10,1.46,충남
2009.11,1.47,충남
2009.12,1.47,충남
2010.01,1.48,충남
2010.02,1.48,충남
2010.03,1.48,충남
2010.04,1.48,충남
2010.05,1.48,충남
2010.06,1.49,충남
2010.07,1.49,충남
2010.08,1.49,충남
2010.09,1.49,충남
2010.10,1.49,충남
2010.11,1.49,충남
2010.12,1.49,충남
2011.01,1.50,충남
2011.02,1.50,충남
2011.03,1.51,충남
2011.04,1.51,충남
2011.05,1.52,충남
2011.06,1.53,충남
2011.07,1.53,충남
2011.08,1.54,충남
2011.09,1.55,충남
2011.10,1.55,충남
2011.11,1.56,충남
2011.12,1.56,충남
2012.01,1.57,충남
2012.02,1.56,충남
2012.03,1.55,충남
2012.04,1.54,충남
2012.05,1.53,충남
2012.06,1.52,충남
2012.07,1.51,충남
2012.08,1.50,충남
2012.09,1.48,충남
2012.10,1.47,충남
2012.11,1.46,충남
2012.12,1.45,충남
2013.01,1.44,충남
2013.02,1.44,충남
2013.03,1.44,충남
2013.04,1.44,충남
2013.05,1.44,충남
2013.06,1.43,충남
2013.07,1.43,충남
2013.08,1.43,충남
2013.09,1.43,충남
2013.10,1.43,충남
2013.11,1.42,충남
2013.12,1.42,충남
2014.01,1.42,충남
2014.02,1.43,충남
2014.03,1.43,충남
2014.04,1.44,충남
2014.05,1.44,충남
2014.06,1.45,충남
2014.07,1.45,충남
2014.08,1.46,충남
2014.09,1.46,충남
2014.10,1.47,충남
2014.11,1.47,충남
2014.12,1.48,충남
2015.01,1.48,충남
2015.02,1.47,충남
2015.03,1.47,충남
2015.04,1.46,충남
2015.05,1.45,충남
2015.06,1.44,충남
2015.07,1.44,충남
2015.08,1.43,충남
2015.09,1.42,충남
2015.10,1.42,충남
2015.11,1.41,충남
2015.12,1.40,충남
2016.01,1.40,충남
2016.02,1.39,충남
2016.03,1.38,충남
2016.04,1.37,충남
2016.05,1.36,충남
2016.06,1.35,충남
2016.07,1.34,충남
2016.08,1.33,충남
2016.09,1.32,충남
2016.10,1.31,충남
2016.11,1.30,충남
2016.12,1.29,충남
2017.01,1.28,충남
2017.02,1.27,충남
2017.03,1.26,충남
2017.04,1.25,충남
2017.05,1.25,충남
2017.06,1.24,충남
2017.07,1.23,충남
2017.08,1.22,충남
2017.09,1.22,충남
2017.10,1.21,충남
2017.11,1.20,충남
2017.12,1.19,충남
2018.01,1.19,충남
2018.02,1.18,충남
2018.03,1.17,충남
2018.04,1.17,충남
2018.05,1.16,충남
2018.06,1.16,충남
2018.07,1.15,충남
2018.08,1.14,충남
2018.09,1.14,충남
2018.10,1.13,충남
2018.11,1.12,충남
2018.12,1.12,충남
2019.01,1.11,충남
2019.02,1.11,충남
2019.03,1.10,충남
2019.04,1.09,충남
2019.05,1.08,충남
2019.06,1.08,충남
2019.07,1.07,충남
2019.08,1.06,충남
2019.09,1.06,충남
2019.10,1.05,충남
2019.11,1.04,충남
2019.12,1.04,충남
2020.01,1.03,충남
2020.02,1.02,충남
2020.03,1.02,충남
2020.04,1.01,충남
2020.05,1.01,충남
2020.06,1.00,충남
2020.07,1.00,충남
2020.08,0.99,충남
2020.09,0.98,충남
2020.10,0.98,충남
2020.11,0.97,충남
2020.12,0.97,충남
2021.01,0.96,충남
2021.02,0.96,충남
2021.03,0.95,충남
2021.04,0.95,충남
2021.05,0.94,충남
2021.06,0.94,충남
2021.07,0.94,충남
2021.08,0.93,충남
2021.09,0.93,충남
2021.10,0.92,충남
2021.11,0.92,충남
2021.12,0.91,충남
2022.01,0.91,충남
2022.02,0.90,충남
2022.03,0.90,충남
2022.04,0.89,충남
2022.05,0.89,충남
2022.06,0.88,충남
2022.07,0.88,충남
2022.08,0.87,충남
2022.09,0.86,충남
2022.10,0.86,충남
2022.11,0.85,충남
2022.12,0.85,충남
2023.01,0.84,충남
2000.01,1.58,충북
2000.02,1.57,충북
2000.03,1.56,충북
2000.04,1.54,충북
2000.05,1.53,충북
2000.06,1.52,충북
2000.07,1.50,충북
2000.08,1.49,충북
2000.09,1.48,충북
2000.10,1.47,충북
2000.11,1.45,충북
2000.12,1.44,충북
2001.01,1.43,충북
2001.02,1.42,충북
2001.03,1.40,충북
2001.04,1.39,충북
2001.05,1.38,충북
2001.06,1.37,충북
2001.07,1.36,충북
2001.08,1.35,충북
2001.09,1.34,충북
2001.10,1.33,충북
2001.11,1.32,충북
2001.12,1.30,충북
2002.01,1.29,충북
2002.02,1.29,충북
2002.03,1.29,충북
2002.04,1.29,충북
2002.05,1.29,충북
2002.06,1.28,충북
2002.07,1.28,충북
2002.08,1.28,충북
2002.09,1.28,충북
2002.10,1.28,충북
2002.11,1.27,충북
2002.12,1.27,충북
2003.01,1.27,충북
2003.02,1.27,충북
2003.03,1.27,충북
2003.04,1.27,충북
2003.05,1.27,충북
2003.06,1.27,충북
2003.07,1.27,충북
2003.08,1.27,충북
2003.09,1.27,충북
2003.10,1.27,충북
2003.11,1.27,충북
2003.12,1.27,충북
2004.01,1.27,충북
2004.02,1.27,충북
2004.03,1.26,충북
2004.04,1.25,충북
2004.05,1.25,충북
2004.06,1.24,충북
2004.07,1.23,충북
2004.08,1.23,충북
2004.09,1.22,충북
2004.10,1.21,충북
2004.11,1.21,충북
2004.12,1.20,충북
2005.01,1.20,충북
2005.02,1.20,충북
2005.03,1.20,충북
2005.04,1.20,충북
2005.05,1.21,충북
2005.06,1.21,충북
2005.07,1.21,충북
2005.08,1.22,충북
2005.09,1.22,충북
2005.10,1.22,충북
2005.11,1.23,충북
2005.12,1.23,충북
2006.01,1.23,충북
2006.02,1.25,충북
2006.03,1.26,충북
2006.04,1.27,충북
2006.05,1.29,충북
2006.06,1.30,충북
2006.07,1.32,충북
2006.08,1.33,충북
2006.09,1.34,충북
2006.10,1.36,충북
2006.11,1.37,충북
2006.12,1.38,충북
2007.01,1.40,충북
2007.02,1.39,충북
2007.03,1.38,충북
2007.04,1.38,충북
2007.05,1.37,충북
2007.06,1.37,충북
2007.07,1.36,충북
2007.08,1.35,충북
2007.09,1.35,충북
2007.10,1.34,충북
2007.11,1.33,충북
2007.12,1.33,충북
2008.01,1.32,충북
2008.02,1.32,충북
2008.03,1.32,충북
2008.04,1.32,충북
2008.05,1.32,충북
2008.06,1.32,충북
2008.07,1.32,충북
2008.08,1.32,충북
2008.09,1.32,충북
2008.10,1.32,충북
2008.11,1.32,충북
2008.12,1.32,충북
2009.01,1.32,충북
2009.02,1.32,충북
2009.03,1.33,충북
2009.04,1.34,충북
2009.05,1.35,충북
2009.06,1.35,충북
2009.07,1.36,충북
2009.08,1.37,충북
2009.09,1.37,충북
2009.10,1.38,충북
2009.11,1.39,충북
2009.12,1.39,충북
2010.01,1.40,충북
2010.02,1.40,충북
2010.03,1.41,충북
2010.04,1.41,충북
2010.05,1.41,충북
2010.06,1.41,충북
2010.07,1.42,충북
2010.08,1.42,충북
2010.09,1.42,충북
2010.10,1.42,충북
2010.11,1.42,충북
2010.12,1.43,충북
2011.01,1.43,충북
2011.02,1.43,충북
2011.03,1.44,충북
2011.04,1.44,충북
2011.05,1.45,충북
2011.06,1.45,충북
2011.07,1.46,충북
2011.08,1.46,충북
2011.09,1.47,충북
2011.10,1.47,충북
2011.11,1.48,충북
2011.12,1.48,충북
2012.01,1.49,충북
2012.02,1.48,충북
2012.03,1.47,충북
2012.04,1.46,충북
2012.05,1.45,충북
2012.06,1.44,충북
2012.07,1.43,충북
2012.08,1.42,충북
2012.09,1.41,충북
2012.10,1.40,충북
2012.11,1.39,충북
2012.12,1.38,충북
2013.01,1.36,충북
2013.02,1.36,충북
2013.03,1.36,충북
2013.04,1.36,충북
2013.05,1.36,충북
2013.06,1.36,충북
2013.07,1.36,충북
2013.08,1.36,충북
2013.09,1.36,충북
2013.10,1.36,충북
2013.11,1.36,충북
2013.12,1.36,충북
2014.01,1.36,충북
2014.02,1.37,충북
2014.03,1.37,충북
2014.04,1.38,충북
2014.05,1.38,충북
2014.06,1.38,충북
2014.07,1.39,충북
2014.08,1.39,충북
2014.09,1.40,충북
2014.10,1.40,충북
2014.11,1.41,충북
2014.12,1.41,충북
2015.01,1.41,충북
2015.02,1.41,충북
2015.03,1.40,충북
2015.04,1.40,충북
2015.05,1.40,충북
2015.06,1.39,충북
2015.07,1.39,충북
2015.08,1.38,충북
2015.09,1.38,충북
2015.10,1.37,충북
2015.11,1.37,충북
2015.12,1.36,충북
2016.01,1.36,충북
2016.02,1.35,충북
2016.03,1.34,충북
2016.04,1.33,충북
2016.05,1.32,충북
2016.06,1.31,충북
2016.07,1.30,충북
2016.08,1.29,충북
2016.09,1.28,충북
2016.10,1.27,충북
2016.11,1.26,충북
2016.12,1.25,충북
2017.01,1.24,충북
2017.02,1.23,충북
2017.03,1.22,충북
2017.04,1.22,충북
2017.05,1.21,충북
2017.06,1.21,충북
2017.07,1.20,충북
2017.08,1.20,충북
2017.09,1.19,충북
2017.10,1.19,충북
2017.11,1.18,충북
2017.12,1.18,충북
2018.01,1.17,충북
2018.02,1.16,충북
2018.03,1.15,충북
2018.04,1.14,충북
2018.05,1.13,충북
2018.06,1.12,충북
2018.07,1.11,충북
2018.08,1.10,충북
2018.09,1.09,충북
2018.10,1.08,충북
